symbol,ID001,ID002,ID003,ID004,ID005,ID006,ID007,ID008,ID009
C17orf67,8.384621011,8.479444212,7.885117213,8.843450612,8.234538149,7.985955936,8.288314467,8.072968025,7.962554428
IQCF4,4.688304977,4.378477353,4.152456855,4.970494292,4.314790575,4.520552876,4.504829578,4.568982316,4.734732208
LOC100130705,5.637903356,5.506813185,5.683757021,5.377039661,5.608471,5.27169502,5.585236601,5.478718701,5.173200718
H1FNT,6.67185817,6.7240699,6.496005889,6.902527345,6.967005536,7.265369215,6.772708558,6.711018245,6.726268362
CAPZA3,4.041888423,4.225408747,4.236583491,4.330307409,4.230252959,4.506246315,4.21874517,4.160741021,4.385486613
CCDC173,5.786718634,5.895945899,5.604084148,5.944029043,5.641225921,5.42039775,5.539638172,5.434773633,5.467664781
LOC100506790,8.181129056,7.798450043,7.492723699,7.714810474,8.036501566,7.400673904,7.937526571,8.193667539,7.733545618
C4orf47,5.616772948,5.777453937,5.628945299,5.448258927,5.750280539,5.458161519,5.7533846,5.731646163,5.489048226
LRRC34,4.629414437,4.464667612,5.277675686,4.509146986,4.437114268,4.154239808,4.750577377,4.90854231,4.496209897
LOC441242,5.736573122,5.76432679,5.519573984,5.883638128,5.7983648,5.256472395,5.492899596,5.226381259,5.473439944
EVPLL,7.618766302,7.662164117,7.269564891,7.989834361,7.839301519,7.878512449,7.758040718,7.658819051,7.70769602
HACD4,5.528702164,5.797366877,5.258119175,6.070286898,5.892174327,5.452131862,5.734492182,5.312059107,5.333147415
CCDC182,7.027540831,7.20491521,6.767220406,7.253271706,7.603433357,6.928797095,7.304854488,7.405736754,7.188898713
BOLL,6.12420005,5.927576609,5.761908763,5.836978672,6.1879576,5.844666113,5.927059039,6.01285658,6.146908072
LOC100506473,7.964231836,8.368604717,7.768848415,8.290569381,8.038239987,8.006399192,8.102361649,7.933425876,7.723292174
UBQLNL,6.304934725,6.305801763,6.23560426,6.306979301,6.328164916,6.367283681,6.300067889,6.205400136,6.281500401
MNX1-AS1,6.885978,6.503488466,6.632175874,6.381476111,6.166027896,6.432658925,6.362512643,6.23582924,6.682954848
CCER1,7.083768032,6.690616404,6.765035417,6.832513906,7.047950778,6.873852311,6.788255602,6.868192246,6.926645087
TRIM63,5.578796101,5.612250258,5.206568953,5.623118483,5.016510911,5.523605391,5.388435521,5.242941283,5.624058052
LOC646588,6.662260489,6.789970519,6.299015232,7.177072057,6.513438968,6.461858483,6.565615036,6.606666925,6.431203792
C17orf99,5.540612337,5.412746893,5.775670893,5.52964273,5.775835461,5.779587749,5.623302018,6.026716012,5.970343844
ODAPH,5.198546272,5.377502557,5.19868911,5.790889763,5.906364619,5.13122195,5.297603417,5.06513644,4.927757678
LINC00582,6.948449655,7.10066045,6.71070208,7.370235045,7.38060239,6.908416016,7.205993957,6.718411642,6.835305284
LOC101928403,5.932824819,5.858973097,5.67243793,6.037523398,5.872839924,5.75339966,5.901550447,5.851749234,6.200904689
LOC101928069,6.735912163,6.700644352,6.724361769,6.800467577,6.614264819,7.143095295,6.958685825,6.615942615,7.010804749
EMC3-AS1,7.428185555,7.389363636,7.640111055,7.839950189,7.441652441,7.623703403,7.829707958,7.311417596,7.56822
TMEM217,6.186316601,5.382086126,6.060613515,6.035904826,5.971302546,6.071340926,6.325242666,6.152485695,6.10021827
LOC102723493,4.659441682,4.635330482,4.437707124,4.65540491,4.789250401,4.851948265,4.655227936,4.734465476,5.06669053
CATSPERD,3.960016112,3.905190036,4.097806883,4.059396643,4.008830126,4.138814612,4.042316059,4.082318902,3.976496833
CEP83-DT,5.533411098,5.495437585,5.289590899,5.888840123,5.602582475,5.532465313,5.636441793,5.385994347,5.667885411
LSMEM2,6.525714297,6.775984383,6.47462857,6.835185582,6.292764562,7.241220885,6.401937453,6.607377878,6.807652895
LSAMP-AS1,6.109152302,6.359704522,6.189243648,6.54747702,6.128105673,6.37342912,6.374247003,6.418744297,6.287992377
ENO1-AS1,4.663303607,4.984626213,5.162416702,4.801628014,4.882821446,4.836897117,4.986152842,5.023065857,4.899374471
IL34,7.490227908,8.172248186,7.465020511,8.299475377,7.460558812,8.546679841,7.991719886,7.528862821,7.376436006
FAM230C,4.317090367,4.810305045,4.696788944,4.354929934,4.406994143,4.583763973,4.384644685,4.50013253,4.520967923
LOC105373383,5.865354846,5.748520959,6.008906188,5.914385119,5.7358226,6.097067162,5.968909016,6.145262384,6.86199207
SYNDIG1L,6.200019944,6.446680246,6.256037831,6.742147629,6.40138963,6.655530944,6.493924482,6.324694381,6.289000643
ZNF649-AS1,6.868886593,7.091950839,6.358905628,7.144943639,6.686599226,6.544407071,6.924514817,6.471150248,6.913398343
INSC,5.909157103,6.408157002,6.225571114,6.041500975,5.819339871,6.062029998,6.153317606,5.70165624,5.96293757
ZNF347,4.539266216,4.619922847,4.47746477,4.750837618,4.608440439,4.622535695,4.638765106,4.552954907,4.888051428
LAMTOR5-AS1,6.378140759,6.111052448,6.116084037,6.349735914,6.143284799,5.858479515,6.087384597,5.816015215,6.252021229
RGPD5,4.981591442,5.128741399,5.11700654,5.529639687,5.15518214,5.8077456,5.252566636,5.485448609,5.090009016
LOC101060091,4.972002975,4.681948762,4.582857417,4.761622013,4.753335068,5.075481878,4.916657015,4.980389362,4.885463962
LINC00244,6.728214668,7.009222701,6.72108425,6.823544176,7.085275589,6.14102578,7.183688368,6.824471748,6.564125828
LOC100506113,6.508019264,6.788265626,6.537781643,6.431805572,6.222986039,6.184900771,6.636729238,6.680311787,6.422432783
BPIFA2,7.941486956,8.25752298,7.517358647,8.457337802,8.136528234,7.708151769,7.91908342,7.75370997,7.616880653
LINC01913,6.791351758,6.926067737,6.503903777,7.116073651,7.028535507,6.265705397,6.825598696,6.67003763,6.392145456
LOC646903,4.452876585,4.512647061,4.736151524,4.550163102,4.777005744,4.413454074,4.714272507,4.606830618,4.707223479
KRT77,6.475528653,6.141882884,6.359036715,6.444041148,5.915870599,6.200056893,6.086233844,5.918755769,6.036334774
RIIAD1,7.947607707,8.152344351,7.597461532,7.940516206,7.751487616,8.011746312,8.196556805,7.514170172,7.938748885
SCARNA2,6.941152318,6.701304431,6.996133321,7.090657895,6.797023763,6.805958384,7.205762505,7.21294326,8.074264945
LOC101930114,7.115880497,6.930296412,6.970394176,7.072961072,7.328174011,6.839308396,6.988512757,6.98811951,6.929741556
CCDC83,4.15119012,4.257389103,4.44973582,4.173182223,4.101513864,4.084684863,4.188407594,4.289438844,4.544520243
LOC390705,8.268290151,8.473377445,7.972748008,7.994418491,8.200390657,8.556978318,8.380195868,8.142107179,8.482464632
NEK5,4.721714101,4.587025693,4.807547626,4.899621389,4.420001906,4.914200782,4.637066636,4.866703421,4.975844438
LOC100507384,6.506460928,6.324008871,6.468868642,6.481749727,6.074258256,6.098639853,6.128440364,6.28176723,6.234408174
LOC102723932,7.983042695,8.1107554,7.695775664,8.046090181,8.070439301,7.411249707,7.61451535,7.705715253,7.572363722
MRPL45P2,3.795347329,3.946701926,3.78221122,4.070547965,3.847368612,3.847368612,3.928169247,3.878406631,4.003337723
HOXB-AS1,5.211297328,5.007169751,5.076558226,5.24600277,4.973895575,4.977816467,5.064710654,5.082191976,5.174278419
LOC101927668,5.439849486,5.414635185,5.219075315,5.874641967,5.15136864,5.491624974,5.433436318,5.286348607,5.490508363
CCDC196,3.844953129,4.163223547,3.914701209,3.914701209,3.594279392,3.913858654,3.918416451,3.809253555,3.959018924
MORN3,7.413563815,7.099513954,7.131540462,7.149017488,7.091126266,7.517488393,7.153376624,7.053698285,7.342009866
PHKA1-AS1,4.603575919,4.965266774,4.744798727,4.978333708,4.870205936,4.940225069,5.1385814,4.954685688,4.769000705
FSD2,6.809649269,7.1671957,6.391939407,7.476179245,7.230679752,6.585869926,6.976176886,6.798612186,6.736078343
LINC00853,6.113707025,6.134477007,6.04452429,6.355177891,6.569245125,6.288261896,6.185396842,6.084452975,6.101081064
NEK10,5.966005048,6.125371074,5.823136219,6.167223995,5.990984705,6.201854288,5.978964174,5.802248893,5.912220834
GPHA2,7.054196669,6.981922465,6.880104974,7.099756615,7.149130008,7.09312363,7.184690929,7.067922589,7.376409342
FAM238B,7.4478118,7.296786372,7.190137644,7.500985686,7.266972381,7.567799002,7.460838177,7.428329583,7.485808262
C10orf71-AS1,5.509418767,5.880537737,5.477010394,5.925883219,5.994911165,5.597498964,5.692132557,5.888856742,5.763267319
KCNQ1OT1,6.329246779,6.244039707,6.153114125,6.050285245,6.125048288,6.742432822,6.496926323,6.436851479,6.338908707
LRRC71,5.889479379,6.625191363,5.979188987,6.704964554,6.1711485,6.306468085,6.441578192,6.109373324,6.058442333
IGSF11-AS1,4.545231791,4.612013747,4.3913692,5.190225308,4.874507823,4.409713122,4.799965536,4.428666729,4.545615516
SLC5A11,6.883749739,7.382748367,6.782216293,7.268701047,6.79224234,7.209774321,6.979606045,6.814912751,6.636131261
SMIM25,7.048447338,7.394464234,6.880916211,7.260544394,7.714969662,7.210665426,7.201875979,7.21117376,6.817288371
RAB4B,9.414291106,9.628496748,8.783099691,10.12488304,10.0906735,9.118849151,9.435065921,9.057090995,8.901496502
LOC100505978,5.382326245,5.322288958,5.491390058,5.74431325,5.280994197,5.435512421,5.604749499,5.455706309,5.723400805
KCNIP2-AS1,8.416752584,8.317698817,8.112125858,9.107311438,8.602180059,8.561528979,8.514366779,8.433335329,8.313968464
LOC100506675,6.629528345,6.527550294,6.645970939,6.621406782,6.604692641,6.887644593,6.696856177,6.494686009,6.554759064
C7orf77,5.273463603,5.364156322,5.398096302,5.524105903,5.461525695,5.505968846,5.733378187,5.277351147,5.549986701
CCDC37-DT,6.412755077,6.411729025,6.047686469,6.497515807,6.357519865,6.153185382,6.774292833,6.322702519,6.401059314
KCNU1,6.576856872,6.404198478,5.5886887,6.465901501,6.615741027,5.680008772,6.329033593,6.080219278,6.087047037
LINC01208,7.35871124,7.888502067,7.266032285,7.539943995,7.46119102,6.95407305,7.494171816,7.340781953,7.290970399
TCTE1,5.63090082,5.686631861,5.901132536,5.699595291,5.463612454,5.947110713,6.010958337,5.738174978,5.87177756
AKAP14,4.511765252,4.222925588,4.30039948,4.355621842,4.34544866,4.04793644,4.165164173,4.187457601,4.175647771
DNAJB8,5.488333167,6.123760064,5.698852881,5.805401896,5.396047032,6.239224379,5.899225577,5.845428155,6.08922242
TGM7,5.957525711,6.17110746,5.671653251,5.836476483,6.206567232,6.2267399,6.174300719,6.242176508,6.442715938
PRORSD1P,5.372714732,5.61899824,5.523201728,5.713758613,5.412590449,5.496316689,5.333185415,5.256922108,5.62915505
LOC400710,4.9503887,4.822935816,4.798105941,4.882046567,4.831278255,5.172641518,4.833649197,4.872627649,5.141278442
SYCE2,5.619373054,5.516381951,5.521996421,5.841370059,5.634013355,6.061792917,5.731661859,5.649049782,5.622834465
ZNF829,5.136927531,4.898399831,5.09606734,4.958724717,5.181239445,4.99447427,5.262242614,5.134085584,4.502707139
LINC02492,5.986562679,5.639375104,5.726678905,6.025295205,5.700279059,5.861124567,5.815525041,5.880853886,5.737180608
C1QTNF1-AS1,6.540065521,7.503650637,6.390659675,6.469541083,6.423041727,6.528535851,6.915661101,6.295848345,6.793178922
ENKUR,6.190835548,6.553738288,6.197101836,6.328955159,6.793178736,5.872260933,6.394936516,5.880591531,6.000786828
PRR30,6.788553875,6.907453589,6.621725463,7.297473123,6.795662596,6.807823228,6.787859009,6.919513372,7.116142272
FAM71F2,7.039419385,6.569484149,6.961416934,6.369300502,6.815323954,6.710904685,6.908409254,6.659821497,6.611619197
LINC00310,5.443854792,5.385959431,5.362041456,5.713928127,5.346277197,5.403477144,5.372933349,5.454308355,5.366198587
RBMS3-AS3,5.564113461,5.482853137,5.296090535,6.092384188,5.780401142,5.145857117,5.710697809,5.687860345,5.16179613
ZP1,5.9121035,6.021364833,5.822719177,6.291008833,5.706603806,6.42236228,5.933982252,6.069939093,6.023630721
B3GNT8,6.917523395,7.822651813,6.653636833,7.329385508,7.516696885,7.411570835,7.222889392,6.930342337,8.037518861
LINC00993,5.958055813,5.59613194,5.38507814,6.028401123,5.919060031,6.060111751,5.880724933,5.497044453,5.652268399
SLC26A8,6.502629956,6.455972854,5.95635522,7.163973907,6.853266309,5.6290854,6.631396615,6.154931332,6.045858749
LINC01304,6.902535275,6.860574136,6.506391066,6.991766426,6.774361616,6.719790181,6.989518099,6.509665427,6.860574136
LINC01539,7.716316848,7.60516927,7.289820476,7.808775556,7.793476246,7.124467751,7.357815244,7.635993854,7.568039072
TTC36,6.264638134,6.4064257,6.427502925,6.407438571,6.432074197,6.928005505,6.847567108,6.626505203,6.978353189
LINC01697,6.407290039,6.080522678,5.985132092,6.586391111,6.587112558,6.166123964,6.477932978,6.183719727,6.237456202
OSTM1-AS1,4.956848334,5.225622724,4.691249877,5.013675647,4.777076494,4.79226082,4.773767888,4.734732596,4.823259098
ACTRT2,6.419343943,6.726900855,6.474224389,6.478593748,6.433199444,6.638114456,6.537408525,6.427896414,6.557336953
ZNF529-AS1,6.30826217,6.321563607,5.728049766,6.511165863,6.342071465,6.263421268,6.338260855,6.509501685,6.309079321
ELOVL2-AS1,4.378426729,4.334763506,4.231288124,4.339909939,4.423534342,4.360416916,4.451456892,4.160992878,4.216784522
C3orf35,5.632757059,5.756789088,5.418068547,5.818237294,5.615113753,5.534609716,5.644353021,5.561962635,5.641163385
LOC101928035,6.054922494,5.75479831,5.351915641,6.030950797,5.75308507,5.877668571,5.84856341,5.514809581,5.467291968
LINC00867,6.18652176,6.327532787,5.880044964,6.427573185,6.461297202,5.79231613,6.286776922,5.801252494,5.852743029
FGF14-IT1,5.965376894,5.872253515,5.966291678,6.161817984,6.019823657,5.514737664,5.938135408,6.131593293,6.05676017
TPBGL,7.090528411,7.793816795,6.904922723,7.252105501,7.306259677,6.920586635,7.132969317,7.030882833,7.190557864
CYP4Z1,4.860640105,4.812574816,4.564913347,4.879518648,5.432019004,4.780322914,5.096077623,4.822128128,4.871998572
RSPO4,6.351141148,6.143660701,6.003454344,6.405907296,6.073522065,6.314905054,6.11302079,6.414043171,6.231462893
SORCS3-AS1,7.62850182,7.830854465,7.122743507,8.005138201,7.968079003,7.332142346,7.834945741,7.43135202,7.650963374
TEX43,5.502758609,5.713772531,5.178463574,5.736315965,5.456740852,5.252922912,5.377495574,4.933156229,5.237744986
MSANTD1,5.69449427,5.632175324,5.908221829,5.807286953,5.433727247,6.071292335,5.939521557,5.710048412,5.958310771
USP43,7.006007838,7.177472226,7.449197625,6.818973925,6.713647094,6.757856011,6.756084007,6.956934079,7.273908882
ADORA2A-AS1,7.733008197,7.892861719,7.61825595,7.933638584,8.032918662,7.516246473,7.93811724,7.683200095,7.44205201
SP8,3.697398969,3.549937855,3.75249445,3.671837661,3.80833953,3.805089989,3.686819437,3.758636009,3.944080127
SMIM32,6.791065742,7.696852476,6.407346093,6.907044013,6.411128243,7.016609477,7.203953576,6.598640011,6.947433887
LINC01588,5.610088914,5.786433746,5.658493108,5.664826535,5.597191782,5.695891788,5.611802784,5.649228881,5.811803857
NLRP7,4.904016534,5.021522545,4.961365205,4.985969574,5.23635017,5.103653568,4.873017449,5.038028111,5.378756808
ZFPM1,6.778052934,7.364697765,6.549178314,8.031934815,6.75878927,7.602531311,7.339698855,6.562525387,6.527542808
CCDC152,9.309512502,9.656111597,9.186063698,9.633143823,9.466049384,9.3220219,9.47272691,9.389004709,8.478403286
PDCL2,3.96529104,3.966498697,3.933379572,4.070080308,3.982302281,3.913464357,4.050618414,3.929465687,4.003721389
SMCO3,5.221682576,4.911385644,5.479640242,5.230873982,5.612356156,5.200007181,5.040614179,5.192781155,5.039010468
LOC102724938,4.788582912,4.852023043,4.788029215,4.843898534,5.002099639,4.815998723,5.038057936,4.894759266,5.176240753
IL22RA2,5.940722915,5.736760258,5.685981702,5.65286935,5.860816539,5.814472275,5.73796569,5.542060827,5.772357571
SLC5A8,6.58838698,6.589547631,6.547244307,6.774418426,6.506907853,7.085251816,6.772636193,6.84008705,6.965885342
LINC01616,5.406038655,5.05805467,5.146389083,5.036621263,5.463486705,4.825773995,5.028827351,5.311642904,5.204224811
NAV2-AS2,6.60561544,6.438891291,6.19601294,6.418848546,6.5764019,6.412042043,6.34169401,6.683070885,6.533595595
PRSS58,6.964956186,6.654533998,6.793535614,6.647549988,6.192433334,6.655332589,6.585202576,6.677111454,6.640750231
LINC00708,5.405947647,5.509189745,5.36842473,5.729035294,5.311713783,5.324479392,5.417320699,5.412047952,5.527007732
LINC00644,4.608503754,4.503937517,4.390968576,4.637650226,4.902791063,4.5162764,4.52394808,4.497407315,4.785344794
TBC1D8-AS1,5.469992077,5.328637655,5.360293026,5.42290308,5.412543981,5.566820101,5.372993955,5.506962817,5.735987359
LINC02582,5.276945696,4.894918288,5.142990434,5.31856975,5.006224964,5.018556936,5.104466344,4.966064034,5.069685308
LOC101927093,6.577447394,6.136510394,6.714929156,6.235496726,6.335753164,6.43870737,6.441616262,6.214810731,6.35436093
ZC2HC1B,5.085346408,5.346419489,5.506152733,5.486961307,5.294223442,5.484648983,5.75099484,5.144885408,5.031227683
SEC1P,6.824951752,7.012183885,6.650301648,7.440230111,6.744308918,6.899547542,7.042504753,6.775289274,6.66313478
LINC02314,6.658090559,6.439659412,6.418844803,6.884208238,6.654349758,6.204177295,6.555514004,6.408499853,6.265216975
C1orf100,5.420695643,5.803897858,5.872828237,6.053710145,6.224656378,5.659212924,6.160826998,5.962086511,5.267542492
LOC101929570,4.110285102,4.057469691,4.092062071,4.130705148,4.348116464,4.019668339,4.234657105,4.031864711,4.104792804
LOC101929512,5.713842081,5.755767657,5.785727273,5.644058525,5.996259793,5.133026185,5.577167569,5.653205783,5.530776158
SLC14A2-AS1,4.824912966,5.516913885,5.12737182,5.227029203,5.062287391,5.364817363,5.153762805,4.960473908,5.186216483
FOXR1,5.437268626,5.624254565,5.335642402,5.462701561,5.858701374,5.50636661,5.498921793,5.320720836,5.542577855
ODF3L2,7.213237439,7.108534165,6.997616194,8.006146176,6.754102841,7.512990146,7.523187846,7.048044675,7.370589791
GABRG3-AS1,6.347799898,6.733395064,6.415513168,6.697808307,6.291029073,6.142898957,6.26108839,6.15166565,6.423065662
LOC100128164,6.46894145,6.396672863,6.069209099,6.460162842,6.206540406,6.406223868,6.195015321,6.387061495,6.508997689
TMEM207,6.047314665,5.724456513,5.704069071,5.822986971,6.307839974,5.824804378,6.23330716,5.970740551,6.053906497
LINC00518,4.40747404,4.612980746,4.442607752,4.411055656,4.179776744,4.441129476,4.407032055,4.384672086,4.471334143
PPP1R36,7.228937411,8.824763374,7.438770441,8.396183368,7.073171715,7.045522107,7.416549018,7.170337778,7.860371113
WWC2,6.76875819,6.946372845,6.508478106,7.112949546,6.932702615,6.499517285,6.403279762,6.604044605,6.691241237
LINC01815,4.37597425,4.094771823,4.148085293,4.216170758,4.2730132,4.350026533,4.226790144,4.17257022,4.256733866
MIR663AHG,4.221868242,4.099885517,4.241794211,4.264571505,4.154420885,4.376591981,4.164472991,4.044282947,4.263382389
LINC01351,4.761944394,4.983702995,4.849600207,4.718131633,4.935203149,4.631088564,4.733470129,4.805838881,5.339423578
LINC02032,5.062649576,5.101169175,4.85439786,5.149660039,5.278920594,4.938120405,5.382286774,5.152567859,5.123932455
TEX51,4.930532717,5.579497654,5.377603776,5.163266735,4.983248004,5.732149845,5.225575063,5.461563369,5.4004238
LINC00427,6.078948594,6.026583301,6.181339914,6.287391601,6.002322486,6.508732323,6.38137207,6.267030215,6.43365286
C12orf54,7.124902129,8.276981282,7.485915305,8.089793725,8.347285868,7.776466695,7.680375863,7.632063448,7.720254478
LOC100507513,6.426847936,6.378726305,6.286133943,7.254212719,6.414565004,6.586623098,6.708343125,6.670194279,6.59131019
ZNF705G,4.41386456,4.634830455,4.621066849,4.699898123,4.741810573,4.583810321,4.669365523,4.418255098,4.627174101
LOC100507562,5.663383062,5.699375679,5.633061991,6.196390242,6.078588401,6.007393331,6.060891381,5.967783587,5.794883638
RGS7BP,4.136051778,4.02545487,4.374071967,4.208244555,4.231020662,4.203819618,4.147863685,4.227592787,4.11644576
RRS1-AS1,4.242475315,4.057398805,4.173651718,4.021104306,4.069483922,4.092803339,4.234103021,3.883165175,4.135541758
TP53TG3HP,7.078616083,7.426092958,6.786878671,7.270259351,7.251510113,6.504248567,7.189132181,6.709427068,6.632900146
LINC01010,6.857333786,6.521431485,6.73449057,6.914664342,6.71140273,6.564996424,6.652902065,6.753731347,6.622141942
PRR9,6.275228781,6.219536844,7.373859122,6.317943388,6.233673257,5.938293609,6.008802717,6.359875322,6.826672497
LOC101929341,4.682900896,4.756390626,4.589401208,4.764052194,4.816974532,4.873018727,5.021538685,4.630324834,4.3327786
BGLT3,7.409773027,7.678844825,7.333962599,8.180158506,7.554264031,7.238380976,7.442651788,7.400713784,7.199656332
TSC22D1-AS1,5.387332842,6.659813633,5.983208704,6.233779231,5.435155524,5.275336399,5.913121964,5.235112206,5.25845487
SCGB2B2,7.061440948,6.746086839,6.490578832,7.114443458,7.113174883,6.294632353,6.741556172,6.725108605,6.786782415
CFAP52,4.966690585,5.175512353,4.959928466,5.181769385,4.779373524,4.822251886,4.911405141,4.795118972,4.901822633
LOC100505685,5.894095372,6.412715454,5.757668397,6.061177237,6.125730157,5.518045955,5.931228741,6.014663774,5.598809308
LINC01364,5.409183289,5.480228463,5.316365136,5.829810735,5.528427901,5.564407617,5.555063162,5.298177432,5.347590165
LOC101928111,5.658953955,5.98764647,5.562743689,5.95187275,5.734984786,6.216315054,5.924307281,5.632733232,6.156235884
SLC25A47,6.138806281,6.043486201,5.937531578,6.32846262,6.058827647,6.989127084,6.167941332,6.100125585,6.591772475
SNHG27,4.332431492,4.099360189,4.287917836,4.426648935,4.450855169,4.321321251,4.474347083,4.261850819,4.438728341
LOC100505711,8.72115032,8.934111685,8.238054256,9.626183677,8.990346648,8.667781933,8.964672528,8.365051474,8.299137816
HORMAD2,7.054894986,6.685820945,6.518355734,6.860320646,6.93473621,6.280118268,6.782933243,6.41852669,6.898525218
PLAC8L1,7.048443545,6.76372032,6.73729921,7.08201872,6.824264634,6.586797973,7.037814134,6.96201905,6.853496793
LOC100996263,5.992018786,6.002867211,5.88983197,6.277324834,6.043818935,5.695321403,5.77279263,5.763613461,5.913877259
C20orf78,6.901024529,6.75310619,6.391227466,7.554147867,6.992331961,6.855999257,6.851881026,6.753281102,6.589443258
SLC22A12,7.387880504,7.770526902,7.146672589,8.375499244,8.11775381,7.304492367,7.770983854,7.341307021,6.822574497
XKR4,5.356440897,6.177063493,4.897452338,6.107267639,5.550178493,5.427873196,5.593722602,5.022296255,5.050329218
LOC729296,4.91944814,5.198105813,4.783030281,5.238899673,4.758181176,5.168820852,4.721469139,4.796565201,4.850171071
SPATA12,6.904548023,6.503235124,7.047354699,6.705119882,6.651037572,6.48435319,6.958590942,6.781792527,6.947714699
FAM205C,7.496094537,7.773741244,7.52497937,7.828989708,7.709966939,7.555810752,7.61986155,7.49116182,7.250008631
LINC01118,6.738732425,7.159692399,6.838563938,7.731009225,6.765020072,6.985941933,7.07182983,7.057116792,6.943874425
LOC101927552,6.002763245,6.210083716,5.742791555,6.134433956,6.316992356,5.491202733,6.018742697,5.872435438,5.974613324
LOC100996671,5.900188193,6.206181337,6.132169173,6.31167452,5.980532111,6.131598396,6.262389815,6.34642133,6.100627777
LINC01883,5.119511037,5.107215739,4.967861848,5.241686802,5.279578921,5.002004497,5.312799602,5.144395843,5.609678684
LOC101927098,6.923980199,6.854532104,6.575409481,6.926494025,6.800784343,6.758130283,6.636259756,7.158947489,7.071024361
SOX21-AS1,4.803408072,4.438074484,4.609481999,4.478026922,5.861069434,4.530879145,4.609749543,4.376419745,4.714656166
C3orf22,6.216010066,6.089418217,6.197611632,6.603031348,6.512723441,6.647407969,6.154814703,6.40143758,6.518487824
EDDM13,7.540670923,7.971097078,7.350800452,8.485840623,8.281954488,6.80793332,7.691959031,7.428155276,7.20722445
KRT25,6.405864937,6.765207455,6.288891619,6.97865346,6.603678533,6.054329506,6.278879141,6.238295735,6.254301088
ADAM6,6.72792045,6.658107096,6.29141682,6.453916189,6.366317096,6.512928689,6.613814932,6.296500227,6.632693591
CAND1.11,5.897191053,5.744601191,5.644677994,6.030380642,6.135295671,5.850187137,5.960782749,5.855469107,5.86556437
NBPF8,5.117704997,4.961139977,5.169874817,4.825102877,4.92307361,4.802525868,5.216502455,4.735202591,4.965572147
C17orf50,6.437422733,6.007746042,6.407003419,6.407595915,6.365166929,6.557446771,6.445974385,6.623278486,6.648128059
SNRK-AS1,6.358696823,5.902788437,5.794574724,6.277291823,5.93458156,5.730831338,6.202314096,6.171776047,5.915488363
LOC100996349,7.561259755,7.409315283,7.178673657,7.793609802,7.22155037,8.107648636,7.585411505,7.550677907,7.912612777
LINC00347,6.057148871,6.054507897,6.092352604,6.828382597,6.040709038,6.035725405,6.231401111,6.22278675,6.446732579
KCTD6,7.432771131,6.984618872,7.33342026,7.273559606,7.496457668,7.658428148,7.090449148,7.012384164,7.246378049
PGBD2,7.218438676,7.557506182,7.396784286,7.06860106,6.976059524,7.243176149,6.942704473,7.246703583,7.809333766
PRR18,5.978079909,5.967711651,5.79384758,6.020841044,5.919752515,5.909710337,5.872807808,5.730057104,5.840791211
NEMP2,7.126127458,7.134661488,6.813261129,7.239898132,6.839901621,7.193720299,7.266489106,7.022025702,6.803937429
SDR16C5,7.268420893,9.22335478,9.218886099,6.092583319,8.981880386,9.331139425,8.093429367,9.11053635,8.463691111
ALKAL2,5.693168767,6.778649226,5.616814854,5.713116935,5.429095157,5.388933452,5.427758166,5.176530089,6.208616965
CRNDE,6.796019596,5.185881714,9.284518059,9.168931104,9.656630642,6.972864617,7.000018308,9.05642749,7.931389568
MLKL,8.948801098,8.702818441,8.591578283,9.395081712,9.286853317,8.750610658,8.994722084,8.91635929,8.21660212
C6orf132,6.709998586,6.661858847,6.641530564,6.68877821,8.522694211,7.182217938,6.940329356,7.38962196,7.036403828
SLC16A14,6.36486875,8.702184873,6.275929002,5.658972168,6.401001099,5.806237745,7.036545196,6.407442687,6.98220664
LOC101928707,5.326937235,5.317217191,5.352565391,5.25943272,4.973021166,5.529994815,5.377966235,5.501360369,5.587919819
SCAMP1-AS1,8.045885252,8.782987305,7.939349288,9.016857521,7.907586925,7.620221774,8.050075669,7.574312111,8.617098877
TMEM65,7.288535021,7.02058402,7.278207332,6.707803825,6.93625585,8.604253155,6.64452254,6.411492673,7.386054495
ARHGAP36,4.172411159,4.528195624,4.389305411,4.188118602,4.225989675,4.065983015,4.123584813,4.605373442,4.305316823
LOC100505549,6.755283666,7.029770084,6.511148002,6.776234066,6.818558822,6.476670121,6.514652,6.391039192,6.63012861
PRR34-AS1,7.802903882,8.712930873,8.072290846,7.826217969,8.014710553,8.27617726,8.507574924,8.802220247,8.540108859
B4GALNT4,6.253478347,6.103323975,6.11570285,6.328970538,5.674475075,6.919113776,6.062265859,6.531744068,6.580147123
LGI3,7.048135208,6.975321597,6.992974367,7.003102725,6.972675508,7.044939564,7.023993505,6.970601518,7.031387765
GPIHBP1,6.618307356,6.898214855,6.615634281,6.903481352,6.288696319,6.717826639,6.872757562,6.650789569,6.333088954
TMEM154,6.101800885,6.491613839,6.410871647,6.739981908,7.186800094,6.506628108,6.418783908,6.604906705,6.827772486
RBP7,6.57700506,6.564238586,6.816333292,6.813660978,7.017164166,6.61823299,6.697715989,7.218099965,6.992338642
LCN10,7.466536191,7.157867567,6.904687926,7.263567871,7.458030877,6.937013707,7.349316851,7.183313569,7.185186232
LOC101928521,5.255661667,5.050328574,4.958424884,5.338447643,5.2067817,5.488043831,5.307392292,5.216894647,5.107203692
