X1,X2
NUDT3,NUDT18
NUDT3,NUDT15
H2BC11,UHRF1
H2BC11,DNMT3L
H2BC11,H2AC20
H2BC11,H1-2
H2BC11,MED21
H2BC11,HPF1
H2BC11,H2AC8
H2BC11,H4C2
H2BC11,PIAS4
H2BC11,RNF168
H2BC11,PRMT6
H2BC11,MSH4
H2BC11,PRKDC
H2BC11,POLR2L
H2BC11,PCGF2
H2BC11,H2BC5
H2BC11,H2BC12L
H2BC11,H4C6
H2BC11,GTF2E2
H2BC11,H4C9
H2BC11,HOXC4
H2BC11,H2AB1
H2BC11,SAP30
H2BC11,H2AX
H2BC11,H4C16
H2BC11,H2BC10
H2BC11,H2AC13
H2BC11,KAT2B
H2BC11,H2AC7
H2BC11,H3C3
H2BC11,H2BC13
H2BC11,UBA52
H2BC11,RING1
H2BC11,H2BC6
H2BC11,ENDOG
H2BC11,CTR9
H2BC11,PAGR1
H2BC11,TAF3
H2BC11,H2BC4
H2BC11,H2AJ
H2BC11,H2AB3
H2BC11,H4C5
H2BC11,KIF11
H2BC11,H2AC15
H2BC11,ORC2
H2BC11,MED30
H2BC11,JUN
H2BC11,S100A10
H2BC11,H2BC17
H2BC11,H3C12
H2BC11,H2BC7
H2BC11,TAF7
H2BC11,MED9
H2BC11,H2BC18
H2BC11,H3C13
H2BC11,H4C7
H2BC11,H1-4
H2BC11,MARCKS
H2BC11,H2AC4
H2BC11,H3-7
H2BC11,H2BC12
H2BC11,GTF2H5
H2BC11,H2BC15
H2BC11,MND1
H2BC11,NAP1L5
H2BC11,MTA2
H2BC11,H2AC12
H2BC11,SKIC8
H2BC11,H3-4
H2BC11,H4C11
H2BC11,TAF9
H2BC11,H2BC8
H2BC11,H3C6
H2BC11,CEBPA
H2BC11,H2AC21
H2BC11,TERF2IP
H2BC11,MAFB
H2BC11,H4C12
H2BC11,H2BC9
H2BC11,H3C15
H2BC11,H4C13
H2BC11,H3C11
H2BC11,SOX2
H2BC11,SSRP1
H2BC11,HOXD4
H2BC11,H2AC1
H2BC11,H2AC17
H2BC11,TAF9B
H2BC11,TEX15
H2BC11,H3C8
H2BC11,SYCE3
H2BC11,H2BC26
H2BC11,SMARCA5
H2BC11,CCND1
H2BC11,HOXB1
H2BC11,H4C1
H2BC11,H2AL3
H2BC11,SUPT4H1
H2BC11,APCS
H2BC11,H2AC18
H2BC11,H3C14
H2BC11,H3C7
H2BC11,HOXA2
H2BC11,PYGO2
H2BC11,H2AC19
H2BC11,H2BC1
H2BC11,MED7
H2BC11,MED10
H2BC11,H3C10
H2BC11,H3C2
H2BC11,H2AC11
H2BC11,NEIL3
H2BC11,TCF7L1
H2BC11,UBE2B
H2BC11,H4C14
H2BC11,POLR2I
H2BC11,H1-10
H2BC11,H2BC3
H2BC11,SYCE2
H2BC11,H2AC25
H2BC11,H3C1
H2BC11,H3Y1
H2BC11,H2BC14
H2BC11,HOXB4
H2BC11,H2AB2
H2BC11,H2AC16
H2BC11,H4C4
H2BC11,H1-0
H2BC11,H3C4
H2BC11,H4C3
H2BC11,H2AC14
H2BC11,FOXA1
H2BC11,H4C15
H2BC11,H3-5
H2BC11,JUND
H2BC11,GP1BA
MT1HL1,MT1M
MT1HL1,MT2A
MT1HL1,MT1X
MT1HL1,MT3
MT1HL1,MT1H
MT1HL1,MT1F
FRK,CDC42BPG
FRK,FAM228B
FRK,TMEM212
FRK,NGF
FRK,RPAP2
FRK,MAB21L3
FRK,PCBP1
FRK,CRK
FRK,LYN
SRRM5,XKR5
SRRM5,OR2A12
SRRM5,KRTAP1-1
SRRM5,KRTAP13-2
SRRM5,OR1B1
BHLHA15,ASCL3
BHLHA15,RAB3D
BHLHA15,AQP5
BHLHA15,ATF6
BHLHA15,MYOD1
BHLHA15,CBLIF
BHLHA15,TFF2
BHLHA15,SOX9
SCX,CAV3
SCX,MYF5
SCX,SOX9
SCX,GDF7
SCX,MSTN
SCX,TNMD
SCX,GDF5
DCP1A,PPP1R35
DCP1A,NUDT4B
DCP1A,RPL36AL
DCP1A,RPL41
DCP1A,RBM8A
DCP1A,RPS11
DCP1A,SMG5
DCP1A,GSPT2
DCP1A,MATR3
DCP1A,MEX3A
DCP1A,RPL3L
DCP1A,RPS13
DCP1A,NUDT3
DCP1A,RPLP2
DCP1A,RPL39
DCP1A,RPL10L
DCP1A,TTL
DCP1A,PIWIL1
DCP1A,APOBEC3G
DCP1A,NUDT19
DCP1A,EXOSC4
DCP1A,RPS19
DCP1A,XRN2
DCP1A,RPS18
DCP1A,RPS16
DCP1A,RPS12
DCP1A,ARPC4-TTLL3
DCP1A,LSM14A
DCP1A,RPS4Y2
DCP1A,LSM3
DCP1A,NUDT11
DCP1A,RPL17
DCP1A,ZFP36
DCP1A,UBA52
DCP1A,EXOSC6
DCP1A,PATL2
DCP1A,MEX3B
DCP1A,RPS28
DCP1A,RPL26L1
DCP1A,RPS5
ZBTB8B,GRIFIN
LYPD4,TRIM42
LYPD4,SPACA1
LYPD4,LYPD2
LYPD4,PATE2
LYPD4,PATE4
LYPD4,GML
LYPD4,SPACA4
LYPD4,LY6L
LYPD4,LY6G6D
LYPD4,LY6G5B
LYPD4,SLURP1
LYPD4,PATE3
LYPD4,LYPD8
LYPD4,ALPI
LYPD4,LY6G6C
GPRIN3,GPRIN1
GPRIN3,GNAZ
GPRIN3,SH3BGRL2
GPRIN3,TIGD2
GPRIN3,GPRIN2
GPRIN3,GRIN2D
GPRIN3,GRIN3A
RPEL1,PGM2L1
RPEL1,PGLS
RPEL1,RPIA
RPEL1,GAPDHS
RPEL1,FBP2
RPEL1,FH
RPEL1,PRPS1L1
RPEL1,PGK2
RPEL1,TKTL2
RTL5,TCHHL1
RTL5,CCDC87
RTL5,RTL4
RTL5,ZCCHC3
RTL5,RTL9
RTL5,RTL8A
TRABD2B,SHISA3
KRTAP10-7,KRTAP2-4
KRTAP10-7,KRTAP10-3
KRTAP10-7,KRTAP10-8
KRTAP10-7,KRTAP19-1
KRTAP10-7,KRTAP7-1
KRTAP10-7,LCE2A
KRTAP10-7,KRTAP9-2
KRTAP10-7,KRTAP9-3
KRTAP10-7,KRTAP10-5
KRTAP10-7,KRTAP12-2
KRTAP10-7,KRTAP10-12
KRTAP10-7,KRTAP19-5
KRTAP10-7,KRTAP9-8
KRTAP10-7,KRTAP10-11
KRTAP10-7,KRTAP8-1
KRTAP10-7,LCE2C
KRTAP10-7,KRTAP10-9
KRTAP10-7,KRTAP10-1
KRTAP10-7,KRTAP10-4
KRTAP10-7,KRTAP10-2
KRTAP10-7,KRTAP10-10
KRTAP10-7,KRTAP19-3
KRTAP10-7,OR1E1
KRTAP10-7,KRTAP2-3
KRTAP10-7,KRTAP9-9
RPAP2,PFDN2
RPAP2,FRK
RPAP2,GPN3
RPAP2,SUPT4H1
RPAP2,DNAAF10
RPAP2,UPK3BL2
RPAP2,POLR2J2
RPAP2,POLR2L
RPAP2,PDRG1
RPAP2,POLR2M
RPAP2,POLR2I
RPAP2,FAM228B
RPAP2,JAG2
RPAP2,POLR2J3
RPAP2,UPK3BL1
SMIM5,SMIM6
XKR7,MRPL12
XKR7,ZC3H3
FRRS1L,RPL10L
FRRS1L,SOD2
FRRS1L,MRPL20
FRRS1L,RPL3L
FRRS1L,MRPL16
FRRS1L,SLC7A14
FRRS1L,SMKR1
FRRS1L,RPS13
FRRS1L,CACNG8
FRRS1L,MRPL41
FRRS1L,MRPL40
FRRS1L,MRPS10
FRRS1L,MRPL34
FRRS1L,MRPL23
FRRS1L,SOD2
FRRS1L,RPS11
FRRS1L,MRPS14
FRRS1L,MRPL46
FRRS1L,CTXN1
FRRS1L,PEBP1
FRRS1L,RPS5
FRRS1L,PEBP4
FRRS1L,MRPL33
FRRS1L,MRPL17
FRRS1L,CCDC105
FRRS1L,ZNHIT2
FRRS1L,MRPS6
FRRS1L,MRPS9
FRRS1L,RPL17
FRRS1L,MRPL13
FRRS1L,MRPL32
FRRS1L,MRPL44
FRRS1L,MRPL3
FRRS1L,RPS16
FRRS1L,RPS18
FRRS1L,MRPL49
FRRS1L,CXorf66
OR8J1,OR52E5
OR8J1,OR2A7
OR8J1,OR7C2
OR8J1,LCE1F
OR8J1,OR9Q2
OR8J1,OR6A2
OR8J1,OR5J2
OR8J1,OR52R1
OR8J1,OR1F1
OR8J1,OR7D4
OR8J1,OR5T1
OR8J1,OR5D18
OR8J1,OR2L13
OR8J1,RTP2
OR8J1,OR5AR1
OR8J1,OR6B1
OR8J1,OR8A1
OR8J1,OR2C1
OR8J1,GNG13
OR8J1,OR51M1
OR8J1,OR5B21
OR8J1,OR8K1
OR8J1,OR7A10
OR8J1,OR2B3
OR8J1,OR8B12
OR8J1,OR2M7
OR8J1,PRKACG
OR8J1,OR4E2
OR8J1,RTP1
DYNLL2,TUBB4B
DYNLL2,PRKAB2
DYNLL2,ATG14
DYNLL2,DYNLT4
DYNLL2,GBF1
DYNLL2,PIK3R4
DYNLL2,CETN1
DYNLL2,FKBP4
DYNLL2,TMEM115
DYNLL2,CCNB2
DYNLL2,UBA52
DYNLL2,GPRIN2
DYNLL2,DCTN6
DYNLL2,DYNC1LI1
DYNLL2,CAPZA3
DYNLL2,THAP10
DYNLL2,DYNLT2
DYNLL2,KIF2B
PCDHB16,PCDHB7
PCDHB16,PCDHB5
PCDHB16,PCDHB14
PCDHB16,GAST
PCDHB16,PCDHB4
PCDHB16,PCDHB11
PCDHB16,PCDHGA1
PCDHB16,PCDHB3
PCDHB16,PCDHB8
PCDHB16,PCDHB9
PCDHB16,PCDHB6
PCDHB16,PCDHB2
PCDHB16,PCDHB15
ZNF595,OR5L1
ZNF595,FOXD4L5
ZNF595,FAM199X
ZNF595,FOXD4L3
OR10G6,GNG13
OR10G6,UBXN10
OR10G6,PRKACG
GRIN2B,GABRD
GRIN2B,HTR1A
GRIN2B,CACNG3
GRIN2B,SST
GRIN2B,NRAS
GRIN2B,EGR1
GRIN2B,GRIN2D
GRIN2B,KCNA1
GRIN2B,CACNG8
GRIN2B,CACNG4
GRIN2B,DRD1
GRIN2B,CRH
GRIN2B,HTR3B
GRIN2B,ARC
GRIN2B,KCNC1
GRIN2B,CHRM1
GRIN2B,SHISA8
GRIN2B,VAMP2
GRIN2B,GABBR2
GRIN2B,OLFM2
GRIN2B,LYN
GRIN2B,ELFN1
GRIN2B,CALML3
GRIN2B,BSN
GRIN2B,PRKACG
GRIN2B,DRD4
GRIN2B,HTR3C
GRIN2B,LRFN1
GRIN2B,CALML5
GRIN2B,GPRIN2
GRIN2B,CYFIP1
GRIN2B,DAO
GRIN2B,CACNG2
GRIN2B,EFNB2
GRIN2B,LIN7A
GRIN2B,HTR1B
GRIN2B,CNIH3
GRIN2B,NEFL
GRIN2B,CHRNB2
GRIN2B,ADRB2
GRIN2B,PDYN
GRIN2B,GRIN3B
GRIN2B,HTR3E
GRIN2B,SLC17A6
GRIN2B,AVPR1B
GRIN2B,SLC32A1
GRIN2B,NEUROD6
GRIN2B,APBA1
GRIN2B,SHISA9
GRIN2B,NPY
GRIN2B,TAX1BP3
GRIN2B,GRIN3A
GRIN2B,FGF3
GRIN2B,DLL1
GRIN2B,NGF
GRIN2B,CACNG5
GRIN2B,CAMK2N2
GRIN2B,VWC2
GRIN2B,CALB1
GRIN2B,CACNG7
GRIN2B,NR0B2
GRIN2B,FGF23
RIOX1,RIOK1
RIOX1,H4C6
RIOX1,SP7
RIOX1,KDM4D
RIOX1,KDM4E
RIOX1,H4C7
RIOX1,HEATR4
NBPF11,PPIAL4F
NBPF11,GOLGA6B
NBPF11,PPIAL4D
NBPF11,LIX1L
NBPF11,GJA8
NBPF11,GJA5
NBPF11,PRKAB2
NBPF11,NOTCH2NLB
NBPF11,ANKRD34A
NBPF11,PPIAL4E
NBPF11,NBPF12
DGKK,PNLIP
DGKK,SRD5A2
DGKK,CDS1
DGKK,PNLIPRP3
H2BC17,CTR9
H2BC17,PAGR1
H2BC17,ENDOG
H2BC17,H2BC6
H2BC17,RING1
H2BC17,H3C3
H2BC17,UBA52
H2BC17,H2BC13
H2BC17,H2AC7
H2BC17,KAT2B
H2BC17,H2AC13
H2BC17,H2BC10
H2BC17,H4C16
H2BC17,SAP30
H2BC17,H2AX
H2BC17,HOXC4
H2BC17,H4C9
H2BC17,H2AB1
H2BC17,PCGF2
H2BC17,H4C6
H2BC17,H2BC12L
H2BC17,H2BC5
H2BC17,POLR2L
H2BC17,PRMT6
H2BC17,PRKDC
H2BC17,MSH4
H2BC17,RNF168
H2BC17,H4C2
H2BC17,PIAS4
H2BC17,H2AC8
H2BC17,H1-2
H2BC17,UHRF1
H2BC17,H2AC20
H2BC17,DNMT3L
H2BC17,H2AC21
H2BC17,CEBPA
H2BC17,H4C11
H2BC17,H3-4
H2BC17,H3C6
H2BC17,H2BC8
H2BC17,H2AC12
H2BC17,SKIC8
H2BC17,MTA2
H2BC17,MND1
H2BC17,H2BC15
H2BC17,H3-7
H2BC17,H1-3
H2BC17,H2BC12
H2BC17,H1-4
H2BC17,H2AC4
H2BC17,MARCKS
H2BC17,H2BC18
H2BC17,H4C7
H2BC17,H1-5
H2BC17,H3C13
H2BC17,H2BC7
H2BC17,S100A10
H2BC17,JUN
H2BC17,H3C12
H2BC17,H2AC15
H2BC17,KIF11
H2BC17,H1-1
H2BC17,ORC2
H2BC17,H2BC11
H2BC17,H4C5
H2BC17,H2AJ
H2BC17,H2AB3
H2BC17,H2BC4
H2BC17,H2BC1
H2BC17,POLR1F
H2BC17,H2AC19
H2BC17,PYGO2
H2BC17,HOXA2
H2BC17,KIFC1
H2BC17,H3C7
H2BC17,H3C14
H2BC17,SUPT4H1
H2BC17,APCS
H2BC17,H2AC18
H2BC17,H2AL3
H2BC17,H4C1
H2BC17,CCND1
H2BC17,HOXB1
H2BC17,H2BC26
H2BC17,SYCE3
H2BC17,SMARCA5
H2BC17,H3C8
H2BC17,TAF9B
H2BC17,TEX15
H2BC17,HOXD4
H2BC17,SSRP1
H2BC17,H2AC17
H2BC17,H2AC1
H2BC17,H4C13
H2BC17,H3C11
H2BC17,H4C12
H2BC17,MAFB
H2BC17,TERF2IP
H2BC17,PGK2
H2BC17,H2BC9
H2BC17,H3C15
H2BC17,H3-5
H2BC17,GP1BA
H2BC17,JUND
H2BC17,H2AC14
H2BC17,FOXA1
H2BC17,H4C15
H2BC17,H4C3
H2BC17,H3C4
H2BC17,H4C4
H2BC17,H2AC16
H2BC17,H1-0
H2BC17,H2AB2
H2BC17,HOXB4
H2BC17,H2BC14
H2BC17,H3C1
H2BC17,H2AC25
H2BC17,SYCE2
H2BC17,H2BC3
H2BC17,POLR2I
H2BC17,UBE2B
H2BC17,TCF7L1
H2BC17,H4C14
H2BC17,H2AC11
H2BC17,NEIL3
H2BC17,H3C2
H2BC17,H3C10
F8A3,H2AB3
F8A3,TBC1D3B
F8A3,F8A1
F8A3,F8A2
SRD5A2,CYP11B2
SRD5A2,HSD11B2
SRD5A2,AMACR
SRD5A2,HSD17B8
SRD5A2,UGT1A10
SRD5A2,LMTK2
SRD5A2,UGT1A4
SRD5A2,SOX9
SRD5A2,AMH
SRD5A2,NR0B1
SRD5A2,SULT2A1
SRD5A2,UGT1A7
SRD5A2,SRY
SRD5A2,CYP17A1
SRD5A2,CYP21A2
SRD5A2,UGT2A2
SRD5A2,TECRL
SRD5A2,UGT1A8
SRD5A2,NFYB
SRD5A2,PRPH2
SRD5A2,UGT1A9
SRD5A2,UGT1A3
SRD5A2,DHRS11
SRD5A2,DGKK
SRD5A2,MSMB
SRD5A2,SLC45A3
SRD5A2,GNMT
SRD5A2,UGT1A5
SRD5A2,UGT1A1
SRD5A2,UGT2B17
DUSP14,OR51E2
DUSP14,TADA2A
DUSP14,SYNRG
DUSP14,ZNHIT3
DUSP14,PIGW
DUSP14,DDX52
DUSP14,OTULIN
DUSP14,C17orf78
DUSP14,MRM1
DUSP14,GGNBP2
TBC1D3F,SLC35G3
TBC1D3F,KRTAP2-2
TBC1D3F,C17orf78
TBC1D3F,CDRT15L2
TBC1D3F,SLC35G6
TBC1D3F,TBC1D3
ANKRD20A1,FAM72C
ANKRD20A1,ASB16
ANKRD20A1,ANKRD49
ANKRD20A1,DCAF12L1
ANKRD20A1,CDKN2D
ANKRD20A1,ASB5
ANKRD20A1,ASZ1
ANKRD20A1,OR4M2
ZNF316,FBL
ZNF8,ZBTB3
ZNF8,TSHZ3
ZNF8,GARIN6
ANAPC16,CEBPB
ANAPC16,FAM89B
ANAPC16,CDC26
ANAPC16,CIAO1
ANAPC16,MAGIX
ANAPC16,PSMB3
ANAPC16,CDT1
ANAPC16,PTTG2
ANAPC16,ANAPC2
ANAPC16,PSMB1
ANAPC16,PSMC3
ANAPC16,RING1
ANAPC16,UBA52
ANAPC16,ANKRD39
ANAPC16,ANAPC15
ANAPC16,PCGF2
LHX1,POU3F3
LHX1,EVX2
LHX1,NHLH2
LHX1,BARHL2
LHX1,SHH
LHX1,NKX6-2
LHX1,NEUROG1
LHX1,FOXH1
LHX1,NANOS2
LHX1,PTF1A
LHX1,FOXB1
LHX1,NEUROD1
LHX1,DBX1
LHX1,NKX2-2
LHX1,CALB1
LHX1,LBX1
LHX1,TLX3
LHX1,DMRT3
LHX1,POU4F1
LHX1,FOXD3
LHX1,SIX2
LHX1,ASCL1
LHX1,ATOH1
LHX1,NEUROG3
LHX1,GBX2
LHX1,SLC17A6
LHX1,NEUROD2
LHX1,BHLHE22
LHX1,DBX2
LHX1,ONECUT2
LHX1,HOXB7
LHX1,LEFTY1
LHX1,SIX6
LHX1,OLIG3
LHX1,AATF
LHX1,OLIG2
LHX1,HNF1B
LHX1,SOX3
LHX1,SOX17
LHX1,C17orf78
LHX1,ONECUT1
LHX1,ETV5
LHX1,SOX2
LHX1,FOXC2
LHX1,IRX6
LHX1,MRM1
LHX1,TSHB
LHX1,SIX3
LHX1,NEUROG2
LHX1,CER1
LHX1,FOXD1
LHX1,SOX1
AATF,MYO19
AATF,RRP9
AATF,UTP3
AATF,PINX1
AATF,NOM1
AATF,GGNBP2
AATF,PPAN-P2RY11
AATF,MRM1
AATF,PWP2
AATF,CTU1
AATF,SPDYE15
AATF,TRUB1
AATF,RPS13
AATF,UTP20
AATF,POLR1F
AATF,NGFR
AATF,BMS1
AATF,DHRS11
AATF,HGH1
AATF,SPDYE14
AATF,SRFBP1
AATF,N4BP2L2
AATF,NSUN6
AATF,LTV1
AATF,RPS11
AATF,NOL12
AATF,NOL7
AATF,C17orf78
AATF,ABT1
AATF,PPIC
AATF,P2RY1
AATF,RPS28
AATF,RRP15
AATF,RPS5
AATF,DDX52
AATF,SPDYE8
AATF,PNO1
AATF,RRP36
AATF,PPIB
AATF,GCC1
AATF,RIOK1
AATF,TFB2M
AATF,P2RY11
AATF,EXOSC6
AATF,CCDC105
AATF,TEX48
AATF,FBL
AATF,RPS4Y2
AATF,MRTO4
AATF,NOC4L
AATF,IMP3
AATF,TSR2
AATF,RRS1
AATF,NGF
AATF,DDX28
AATF,SPDYE11
AATF,FBLL1
AATF,RBM28
AATF,ZNHIT3
AATF,SYNRG
AATF,LHX1
AATF,TADA2A
AATF,RPS18
AATF,BOP1
AATF,RPS16
AATF,RPS12
AATF,PIGW
AATF,SURF6
AATF,DDX47
AATF,EXOSC4
AATF,SPDYE13
AATF,RPS19
AATF,SPDYE9
AATF,UTP14C
GGTLC3,GUCY2C
GGTLC3,AGA
GGTLC3,TCTA
H4C7,LY96
H4C7,S100A12
H4C7,POLR2I
H4C7,DEFB1
H4C7,H2BC3
H4C7,H3C1
H4C7,H3Y1
H4C7,H2BC14
H4C7,H1-0
H4C7,H2AB2
H4C7,H1-8
H4C7,DEFB4A
H4C7,H3-5
H4C7,H2AC14
H4C7,H2BC9
H4C7,MSL2
H4C7,SSRP1
H4C7,H2AC1
H4C7,H2AC17
H4C7,ASF1A
H4C7,TAF1L
H4C7,H2BC26
H4C7,SMARCA5
H4C7,H3C14
H4C7,SUPT4H1
H4C7,H2AC18
H4C7,LGALS7
H4C7,H2BC1
H4C7,H3Y2
H4C7,H2BC4
H4C7,RIOX1
H4C7,H1-6
H4C7,H2BC11
H4C7,H2AB3
H4C7,TAF7
H4C7,H2BC7
H4C7,H3C12
H4C7,H2BC17
H4C7,H2BC18
H4C7,H3C13
H4C7,H1-5
H4C7,H1-3
H4C7,H3-7
H4C7,H2BC12
H4C7,H1-4
H4C7,H2AC4
H4C7,LSM11
H4C7,EPHX3
H4C7,EGLN1
H4C7,H2BC15
H4C7,YEATS4
H4C7,LGALS7B
H4C7,H2AC21
H4C7,H3-4
H4C7,H2BC8
H4C7,H3C6
H4C7,H1-2
H4C7,ING2
H4C7,H2AC20
H4C7,RIOK1
H4C7,CHAF1B
H4C7,H2AC8
H4C7,POLR2L
H4C7,RNF168
H4C7,PRMT6
H4C7,GTF2E2
H4C7,SIRT4
H4C7,H2AB1
H4C7,H2BC5
H4C7,H2BC12L
H4C7,H4C6
H4C7,SAP30
H4C7,H2AX
H4C7,H2BC10
H4C7,KAT2B
H4C7,H2AC13
H4C7,FBL
H4C7,H3C3
H4C7,TAF6L
H4C7,UBA52
H4C7,H2BC13
H4C7,H2AC7
H4C7,H2BK1
H4C7,ASF1B
H4C7,H2BC6
TMEM265,GIMAP1-GIMAP5
H2BC14,H4C13
H2BC14,H3C11
H2BC14,H2BC9
H2BC14,PGK2
H2BC14,TERF2IP
H2BC14,MAFB
H2BC14,H4C12
H2BC14,H3C15
H2BC14,TAF9B
H2BC14,TEX15
H2BC14,SSRP1
H2BC14,HOXD4
H2BC14,H2AC1
H2BC14,H2AC17
H2BC14,H3C8
H2BC14,CCND1
H2BC14,HOXB1
H2BC14,SYCE3
H2BC14,H2BC26
H2BC14,SMARCA5
H2BC14,H4C1
H2BC14,H3C14
H2BC14,SUPT4H1
H2BC14,H2AC18
H2BC14,APCS
H2BC14,HOXA2
H2BC14,H3C7
H2BC14,H2BC1
H2BC14,PYGO2
H2BC14,H2AC19
H2BC14,H3C2
H2BC14,H3C10
H2BC14,TCF7L1
H2BC14,UBE2B
H2BC14,H4C14
H2BC14,H2AC11
H2BC14,NEIL3
H2BC14,POLR2I
H2BC14,H2AC25
H2BC14,H2BC3
H2BC14,SYCE2
H2BC14,HOXB4
H2BC14,H3C1
H2BC14,H2AC16
H2BC14,H4C4
H2BC14,H1-0
H2BC14,H4C3
H2BC14,H3C4
H2BC14,H3-5
H2BC14,JUND
H2BC14,GP1BA
H2BC14,FOXA1
H2BC14,H2AC14
H2BC14,H4C15
H2BC14,H1-2
H2BC14,UHRF1
H2BC14,DNMT3L
H2BC14,H2AC20
H2BC14,PIAS4
H2BC14,H4C2
H2BC14,H2AC8
H2BC14,POLR2L
H2BC14,RNF168
H2BC14,MSH4
H2BC14,PRKDC
H2BC14,PRMT6
H2BC14,H4C9
H2BC14,HOXC4
H2BC14,H2AB1
H2BC14,PCGF2
H2BC14,H2BC5
H2BC14,H4C6
H2BC14,H2BC12L
H2BC14,SAP30
H2BC14,H2AX
H2BC14,H2BC10
H2BC14,H2AC13
H2BC14,KAT2B
H2BC14,H4C16
H2BC14,H3C3
H2BC14,H2BC13
H2BC14,UBA52
H2BC14,H2AC7
H2BC14,PAGR1
H2BC14,CTR9
H2BC14,RING1
H2BC14,H2BC6
H2BC14,ENDOG
H2BC14,PTTG2
H2BC14,H2BC4
H2BC14,KIF11
H2BC14,H2AC15
H2BC14,H2BC11
H2BC14,ORC2
H2BC14,H1-1
H2BC14,H2AJ
H2BC14,H4C5
H2BC14,H2BC7
H2BC14,JUN
H2BC14,S100A10
H2BC14,H2BC17
H2BC14,H3C12
H2BC14,H2BC18
H2BC14,H3C13
H2BC14,H1-5
H2BC14,H4C7
H2BC14,H1-3
H2BC14,H3-7
H2BC14,H2BC12
H2BC14,H1-4
H2BC14,H2AC4
H2BC14,H2BC15
H2BC14,SKIC8
H2BC14,H2AC12
H2BC14,MND1
H2BC14,MTA2
H2BC14,CEBPA
H2BC14,H2AC21
H2BC14,H3-4
H2BC14,H4C11
H2BC14,H2BC8
H2BC14,H3C6
CCL3,CCL4L2
CCL3,SOCS1
CCL3,CD1D
CCL3,IFNA1
CCL3,DEFA4
CCL3,OSM
CCL3,CYBB
CCL3,MRC1
CCL3,DEFB1
CCL3,LAG3
CCL3,DEFA3
CCL3,ARG2
CCL3,XCL2
CCL3,GZMK
CCL3,CCND2
CCL3,LY96
CCL3,RETN
CCL3,CCL27
CCL3,S100A12
CCL3,PPBP
CCL3,IL31
CCL3,LEP
CCL3,MMP12
CCL3,CXCL3
CCL3,IL3
CCL3,KLRK1
CCL3,CRYGC
CCL3,SERPINE1
CCL3,FASLG
CCL3,C3AR1
CCL3,CCR7
CCL3,CSF2
CCL3,IFNG
CCL3,MPZL2
CCL3,CCL18
CCL3,FGF9
CCL3,CXCL1
CCL3,CCL5
CCL3,CCL8
CCL3,ERVW-1
CCL3,IL12A
CCL3,GPR75
CCL3,EGR1
CCL3,CXCL13
CCL3,BCL2A1
CCL3,IL11
CCL3,CCL26
CCL3,LIF
CCL3,C5AR1
CCL3,CCL13
CCL3,CAMP
CCL3,RETNLB
CCL3,CCL3L3
CCL3,IFNB1
CCL3,HLA-DRB5
CCL3,TNFRSF1A
CCL3,CCL11
CCL3,PRF1
CCL3,MMP9
CCL3,TLR9
CCL3,IL10
CCL3,NGF
CCL3,TNFSF8
CCL3,FGF3
CCL3,CXCL2
CCL3,ELANE
CCL3,CXCL9
CCL3,FGF20
CCL3,IFNA2
CCL3,MIF
CCL3,TLR7
CCL3,JUN
CCL3,CXCL10
CCL3,IL17A
CCL3,PF4V1
CCL3,CCL22
CCL3,FGF6
CCL3,CD27
CCL3,LTA
CCL3,FGF18
CCL3,TLR2
CCL3,CEBPB
CCL3,IL12B
CCL3,CX3CL1
CCL3,CCR8
CCL3,TBX21
CCL3,APOBEC3G
CCL3,SOCS3
CCL3,MPO
CCL3,COTL1
CCL3,XCL1
CCL3,CCL4
CCL3,CXCR2
CCL3,CCL24
CCL3,CXCR5
CCL3,FGF10
CCL3,IL1A
CCL3,FGF16
CCL3,CCR1
CCL3,JUNB
CCL3,IL2
CCL3,CXCR3
CCL3,PECAM1
CCL3,IL9
CCL3,INS
CCL3,ICAM1
CCL3,IGFBP4
CCL3,XCR1
CCL3,FGF4
CCL3,GZMA
CCL3,PF4
CCL3,AGT
CCL3,TLR1
CCL3,HLA-DQA2
CCL3,CD40LG
CCL3,MMP1
CCL3,CXCR4
CCL3,ZFP36
CCL3,TNF
CCL3,CXCL5
CCL3,CCR10
CCL3,CXCR1
CCL3,GPR183
CCL3,ACKR4
CCL3,CXCR6
CCL3,CST7
CCL3,CD69
CCL3,CCR4
CCL3,TNFSF9
GIMAP1-GIMAP5,TMEM265
GIMAP1-GIMAP5,C7orf33
GIMAP1-GIMAP5,GIMAP8
GIMAP1-GIMAP5,ZNF777
GIMAP1-GIMAP5,ZNF212
GIMAP1-GIMAP5,IQCA1L
GIMAP1-GIMAP5,ZNF425
GIMAP1-GIMAP5,GIMAP7
SSX2B,CT45A1
SSX2B,MAGEC1
SSX2B,CSAG2
SSX2B,RBM14
SSX2B,DIPK2A
SSX2B,NXF2B
SSX2B,MAGEA3
SSX2B,GAGE2A
SSX2B,MAGEA1
SSX2B,MAGEA2
SSX2B,SSX2
SSX2B,CSAG3
NBPF9,NOTCH2NLB
NBPF9,C1orf167
NBPF9,VSIG10L
NBPF9,TYW1B
HNRNPCL3,PRAMEF2
HNRNPCL3,PRAMEF1
HNRNPCL3,FAM131C
HNRNPCL3,PRAMEF18
HNRNPCL3,OR52N5
CCL16,IFNG
CCL16,CCR7
CCL16,CCL21
CCL16,CXCL17
CCL16,CCL5
CCL16,CXCL1
CCL16,CCR1
